date,name,transaction,minute
2020-03-02 01:14:24,Vasilisa_Fedorova,successfull,14
2020-03-02 00:29:07,Olga_Smirnova,successfull,29
2020-03-02 01:26:58,Ekaterina_Ivanova,successfull,26
2020-03-02 01:21:11,Lolita_Ivanova,successfull,21
2020-03-02 00:45:39,Vasilisa_Petrova,cancelled,45
2020-03-02 00:14:03,Ekaterina_Ozerova,successfull,14
2020-03-02 01:00:17,Lolita_Ozerova,successfull,0
2020-03-02 01:23:17,Svetlana_Fedorova,successfull,23
2020-03-02 00:09:07,Lolita_Lesnova,successfull,9
2020-03-02 00:15:35,Lolita_Smirnova,successfull,15
2020-03-02 01:10:04,Svetlana_Ivanova,successfull,10
2020-03-02 00:14:45,Ekaterina_Polyanova,successfull,14
2020-03-02 01:27:58,Svetlana_Fedorova,successfull,27
2020-03-02 01:02:48,Julia_Polyanova,successfull,2
2020-03-02 00:03:48,Julia_Smirnova,successfull,3
2020-03-02 00:49:10,Ekaterina_Ivanova,successfull,49
2020-03-02 00:48:06,Masha_Polyanova,successfull,48
2020-03-02 00:23:51,Svetlana_Ozerova,cancelled,23
2020-03-02 00:46:14,Olga_Polyanova,successfull,46
2020-03-02 01:03:43,Vasilisa_Ozerova,successfull,3
2020-03-02 00:16:42,Olga_Smirnova,successfull,16
2020-03-02 01:02:55,Lolita_Fedorova,successfull,2
2020-03-02 00:20:24,Lolita_Petrova,cancelled,20
2020-03-02 00:15:28,Masha_Lesnova,cancelled,15
2020-03-02 00:22:40,Ekaterina_Petrova,successfull,22
2020-03-02 00:35:12,Vasilisa_Polyanova,cancelled,35
2020-03-02 00:46:26,Irina_Petrova,successfull,46
2020-03-02 00:44:48,Irina_Ivanova,cancelled,44
2020-03-02 01:29:05,Irina_Smirnova,successfull,29
2020-03-02 01:08:28,Masha_Lesnova,successfull,8
2020-03-02 00:44:30,Svetlana_Petrova,cancelled,44
2020-03-02 01:16:00,Irina_Fedorova,cancelled,16
2020-03-02 00:06:03,Vasilisa_Fedorova,successfull,6
2020-03-02 00:39:46,Masha_Ozerova,cancelled,39
2020-03-02 00:24:08,Ekaterina_Smirnova,successfull,24
2020-03-02 00:35:26,Olga_Smirnova,cancelled,35
2020-03-02 00:33:20,Irina_Ivanova,successfull,33
2020-03-02 01:23:33,Masha_Lesnova,successfull,23
2020-03-02 00:47:33,Julia_Fedorova,cancelled,47
2020-03-02 00:10:50,Vasilisa_Smirnova,successfull,10
2020-03-02 01:20:05,Julia_Lesnova,cancelled,20
2020-03-02 00:12:46,Irina_Smirnova,successfull,12
2020-03-02 00:14:04,Julia_Petrova,cancelled,14
2020-03-02 00:01:31,Masha_Fedorova,successfull,1
2020-03-02 00:50:23,Lolita_Smirnova,cancelled,50
2020-03-02 00:30:54,Ekaterina_Petrova,successfull,30
2020-03-02 00:24:05,Julia_Polyanova,successfull,24
2020-03-02 00:37:34,Vasilisa_Petrova,successfull,37
2020-03-02 00:29:17,Irina_Ozerova,successfull,29
2020-03-02 00:24:01,Julia_Ozerova,successfull,24
2020-03-02 00:55:59,Ekaterina_Lesnova,cancelled,55
2020-03-02 01:12:34,Svetlana_Ivanova,cancelled,12
2020-03-02 00:35:53,Irina_Polyanova,successfull,35
2020-03-02 01:00:33,Masha_Lesnova,successfull,0
2020-03-02 00:34:37,Masha_Petrova,successfull,34
2020-03-02 00:17:29,Olga_Smirnova,successfull,17
2020-03-02 01:20:34,Ekaterina_Polyanova,successfull,20
2020-03-02 01:07:47,Olga_Fedorova,successfull,7
2020-03-02 01:09:10,Olga_Polyanova,successfull,9
2020-03-02 00:47:41,Julia_Lesnova,successfull,47
2020-03-02 00:38:14,Ekaterina_Ozerova,cancelled,38
2020-03-02 00:22:00,Ekaterina_Fedorova,successfull,22
2020-03-02 00:53:51,Masha_Smirnova,cancelled,53
2020-03-02 00:16:53,Julia_Ivanova,successfull,16
2020-03-02 00:20:48,Julia_Lesnova,successfull,20
2020-03-02 01:10:57,Lolita_Fedorova,cancelled,10
2020-03-02 00:23:46,Masha_Ozerova,successfull,23
2020-03-02 00:55:37,Julia_Ozerova,successfull,55
2020-03-02 00:27:08,Masha_Polyanova,successfull,27
2020-03-02 00:23:01,Vasilisa_Ivanova,cancelled,23
2020-03-02 01:08:02,Svetlana_Polyanova,successfull,8
2020-03-02 01:07:21,Ekaterina_Ivanova,successfull,7
2020-03-02 00:16:20,Svetlana_Smirnova,successfull,16
2020-03-02 01:01:57,Julia_Lesnova,cancelled,1
2020-03-02 01:02:32,Ekaterina_Lesnova,successfull,2
2020-03-02 00:12:02,Svetlana_Petrova,successfull,12
2020-03-02 00:42:47,Julia_Ozerova,cancelled,42
2020-03-02 01:20:00,Ekaterina_Petrova,successfull,20
2020-03-02 00:38:30,Vasilisa_Polyanova,cancelled,38
2020-03-02 00:34:19,Lolita_Petrova,successfull,34
2020-03-02 00:48:22,Masha_Ivanova,cancelled,48
2020-03-02 00:15:38,Masha_Fedorova,cancelled,15
2020-03-02 00:56:11,Irina_Lesnova,successfull,56
2020-03-02 00:54:13,Vasilisa_Polyanova,cancelled,54
2020-03-02 00:40:57,Irina_Fedorova,successfull,40
2020-03-02 01:06:21,Olga_Ivanova,successfull,6
2020-03-02 00:13:45,Vasilisa_Fedorova,successfull,13
2020-03-02 01:06:23,Julia_Ozerova,successfull,6
2020-03-02 00:02:35,Vasilisa_Polyanova,cancelled,2
2020-03-02 01:27:56,Lolita_Smirnova,successfull,27
2020-03-02 00:15:53,Vasilisa_Petrova,successfull,15
2020-03-02 01:15:45,Svetlana_Polyanova,successfull,15
2020-03-02 00:05:37,Ekaterina_Ozerova,successfull,5
2020-03-02 01:05:14,Lolita_Petrova,cancelled,5
2020-03-02 00:23:30,Masha_Lesnova,successfull,23
2020-03-02 00:20:22,Vasilisa_Ivanova,cancelled,20
2020-03-02 00:47:06,Olga_Polyanova,successfull,47
2020-03-02 01:19:12,Lolita_Petrova,successfull,19
2020-03-02 01:12:21,Masha_Petrova,successfull,12
2020-03-02 01:17:24,Ekaterina_Petrova,successfull,17
2020-03-02 01:11:42,Irina_Ozerova,successfull,11
2020-03-02 00:38:11,Lolita_Ivanova,cancelled,38
2020-03-02 00:31:21,Julia_Petrova,cancelled,31
2020-03-02 00:03:40,Julia_Ozerova,successfull,3
2020-03-02 00:41:34,Irina_Ozerova,successfull,41
2020-03-02 01:24:01,Masha_Ozerova,successfull,24
2020-03-02 00:04:40,Ekaterina_Fedorova,successfull,4
2020-03-02 00:41:48,Masha_Smirnova,successfull,41
2020-03-02 00:25:14,Lolita_Smirnova,successfull,25
2020-03-02 00:02:40,Vasilisa_Smirnova,successfull,2
2020-03-02 00:56:00,Svetlana_Fedorova,successfull,56
2020-03-02 00:47:38,Lolita_Petrova,successfull,47
2020-03-02 00:56:39,Irina_Smirnova,successfull,56
2020-03-02 00:45:28,Lolita_Ivanova,cancelled,45
2020-03-02 00:56:45,Vasilisa_Ozerova,cancelled,56
2020-03-02 01:18:47,Lolita_Polyanova,successfull,18
2020-03-02 01:12:12,Svetlana_Fedorova,cancelled,12
2020-03-02 01:28:00,Vasilisa_Polyanova,cancelled,28
2020-03-02 00:54:50,Masha_Polyanova,cancelled,54
2020-03-02 00:37:06,Ekaterina_Fedorova,successfull,37
2020-03-02 01:28:11,Vasilisa_Fedorova,successfull,28
2020-03-02 00:05:12,Masha_Ivanova,successfull,5
2020-03-02 01:23:23,Ekaterina_Smirnova,cancelled,23
2020-03-02 00:48:08,Irina_Ozerova,cancelled,48
2020-03-02 01:10:53,Masha_Fedorova,successfull,10
2020-03-02 01:14:13,Vasilisa_Ozerova,successfull,14
2020-03-02 00:47:38,Lolita_Ivanova,cancelled,47
2020-03-02 00:47:18,Masha_Fedorova,successfull,47
2020-03-02 00:14:21,Lolita_Ivanova,cancelled,14
2020-03-02 01:11:47,Masha_Ozerova,cancelled,11
2020-03-02 00:23:38,Ekaterina_Lesnova,successfull,23
2020-03-02 01:18:56,Ekaterina_Fedorova,cancelled,18
2020-03-02 00:23:41,Svetlana_Ivanova,successfull,23
2020-03-02 00:53:02,Olga_Polyanova,cancelled,53
2020-03-02 00:00:15,Ekaterina_Petrova,successfull,0
2020-03-02 00:12:22,Vasilisa_Polyanova,cancelled,12
2020-03-02 00:42:38,Masha_Petrova,successfull,42
2020-03-02 00:32:15,Lolita_Petrova,cancelled,32
2020-03-02 00:46:53,Lolita_Ivanova,cancelled,46
2020-03-02 00:42:47,Olga_Polyanova,successfull,42
2020-03-02 00:10:31,Julia_Ozerova,successfull,10
2020-03-02 01:26:15,Olga_Ivanova,successfull,26
2020-03-02 01:08:13,Lolita_Lesnova,cancelled,8
2020-03-02 00:42:12,Masha_Petrova,cancelled,42
2020-03-02 00:55:42,Masha_Lesnova,successfull,55
2020-03-02 00:51:40,Julia_Lesnova,cancelled,51
2020-03-02 00:40:28,Irina_Fedorova,successfull,40
2020-03-02 00:17:26,Masha_Ivanova,successfull,17
2020-03-02 00:50:31,Irina_Lesnova,successfull,50
2020-03-02 00:46:31,Julia_Ivanova,successfull,46
2020-03-02 00:31:55,Olga_Lesnova,successfull,31
2020-03-02 00:31:59,Irina_Petrova,successfull,31
2020-03-02 00:10:48,Ekaterina_Lesnova,successfull,10
2020-03-02 00:23:45,Lolita_Petrova,successfull,23
2020-03-02 01:25:21,Julia_Ivanova,successfull,25
2020-03-02 01:28:07,Masha_Smirnova,successfull,28
2020-03-02 00:24:41,Ekaterina_Lesnova,successfull,24
2020-03-02 00:31:57,Olga_Petrova,successfull,31
2020-03-02 00:06:56,Irina_Ozerova,successfull,6
2020-03-02 01:01:01,Olga_Fedorova,successfull,1
2020-03-02 00:43:42,Julia_Petrova,cancelled,43
2020-03-02 00:58:37,Olga_Fedorova,cancelled,58
2020-03-02 01:19:26,Olga_Lesnova,cancelled,19
2020-03-02 00:04:30,Masha_Petrova,successfull,4
2020-03-02 00:56:41,Svetlana_Ivanova,cancelled,56
2020-03-02 00:43:25,Masha_Lesnova,successfull,43
2020-03-02 00:21:09,Lolita_Smirnova,cancelled,21
2020-03-02 01:10:33,Irina_Polyanova,cancelled,10
2020-03-02 00:21:07,Julia_Fedorova,successfull,21
2020-03-02 00:59:39,Masha_Polyanova,successfull,59
2020-03-02 01:16:05,Julia_Ivanova,cancelled,16
2020-03-02 01:12:41,Olga_Ivanova,cancelled,12
2020-03-02 00:31:59,Irina_Polyanova,cancelled,31
2020-03-02 00:51:14,Lolita_Ozerova,successfull,51
2020-03-02 01:22:14,Irina_Petrova,successfull,22
2020-03-02 00:00:51,Irina_Smirnova,successfull,0
2020-03-02 00:35:56,Julia_Lesnova,cancelled,35
2020-03-02 00:12:23,Lolita_Smirnova,cancelled,12
2020-03-02 00:38:00,Olga_Lesnova,successfull,38
2020-03-02 00:45:15,Lolita_Fedorova,successfull,45
2020-03-02 00:20:00,Olga_Smirnova,successfull,20
2020-03-02 00:32:15,Masha_Ozerova,successfull,32
2020-03-02 01:01:14,Irina_Ozerova,successfull,1
2020-03-02 00:21:54,Svetlana_Polyanova,successfull,21
2020-03-02 00:00:53,Ekaterina_Smirnova,successfull,0
2020-03-02 00:34:56,Ekaterina_Ozerova,successfull,34
2020-03-02 01:11:59,Masha_Petrova,successfull,11
2020-03-02 01:01:35,Vasilisa_Polyanova,cancelled,1
2020-03-02 00:27:43,Masha_Polyanova,successfull,27
2020-03-02 00:04:13,Olga_Smirnova,successfull,4
2020-03-02 01:28:31,Masha_Petrova,successfull,28
2020-03-02 00:30:38,Irina_Ivanova,successfull,30
2020-03-02 01:27:46,Olga_Lesnova,cancelled,27
2020-03-02 00:44:34,Olga_Smirnova,successfull,44
2020-03-02 00:54:29,Lolita_Petrova,cancelled,54
2020-03-02 00:38:17,Ekaterina_Polyanova,successfull,38
2020-03-02 00:28:09,Vasilisa_Petrova,successfull,28
2020-03-02 00:01:59,Ekaterina_Smirnova,successfull,1
2020-03-02 00:32:51,Vasilisa_Lesnova,successfull,32
2020-03-02 01:12:11,Irina_Ivanova,successfull,12
2020-03-02 00:54:32,Julia_Ivanova,successfull,54
2020-03-02 00:17:24,Olga_Fedorova,successfull,17
2020-03-02 00:24:38,Masha_Polyanova,cancelled,24
2020-03-02 00:47:16,Svetlana_Ozerova,successfull,47
2020-03-02 00:28:33,Olga_Lesnova,successfull,28
2020-03-02 00:50:09,Julia_Ozerova,successfull,50
2020-03-02 01:06:47,Irina_Ozerova,cancelled,6
2020-03-02 00:48:38,Olga_Fedorova,successfull,48
2020-03-02 00:33:49,Irina_Fedorova,cancelled,33
2020-03-02 01:25:23,Lolita_Polyanova,successfull,25
2020-03-02 01:04:49,Vasilisa_Smirnova,cancelled,4
2020-03-02 00:57:14,Olga_Smirnova,successfull,57
2020-03-02 00:50:50,Vasilisa_Petrova,successfull,50
2020-03-02 01:26:22,Ekaterina_Petrova,cancelled,26
2020-03-02 01:00:03,Lolita_Lesnova,successfull,0
2020-03-02 01:17:28,Olga_Polyanova,cancelled,17
2020-03-02 00:41:27,Irina_Smirnova,cancelled,41
2020-03-02 00:01:03,Ekaterina_Petrova,successfull,1
2020-03-02 00:11:01,Julia_Lesnova,cancelled,11
2020-03-02 00:20:33,Olga_Polyanova,successfull,20
2020-03-02 00:10:11,Vasilisa_Ivanova,cancelled,10
2020-03-02 00:06:31,Olga_Lesnova,successfull,6
2020-03-02 01:04:57,Masha_Ozerova,cancelled,4
2020-03-02 00:53:40,Vasilisa_Ivanova,successfull,53
2020-03-02 00:11:28,Julia_Ivanova,successfull,11
2020-03-02 00:57:07,Olga_Polyanova,successfull,57
2020-03-02 00:15:49,Masha_Ozerova,cancelled,15
2020-03-02 01:02:31,Irina_Smirnova,cancelled,2
2020-03-02 01:10:13,Julia_Lesnova,cancelled,10
2020-03-02 00:42:41,Irina_Petrova,successfull,42
2020-03-02 00:31:22,Olga_Ozerova,successfull,31
2020-03-02 01:19:50,Olga_Polyanova,successfull,19
2020-03-02 00:05:48,Vasilisa_Smirnova,successfull,5
2020-03-02 00:23:00,Ekaterina_Lesnova,successfull,23
2020-03-02 00:14:41,Lolita_Fedorova,successfull,14
2020-03-02 00:28:35,Ekaterina_Fedorova,successfull,28
2020-03-02 01:18:55,Olga_Polyanova,successfull,18
2020-03-02 00:57:24,Olga_Fedorova,successfull,57
2020-03-02 00:21:42,Olga_Smirnova,successfull,21
2020-03-02 01:11:30,Ekaterina_Lesnova,cancelled,11
2020-03-02 00:51:55,Julia_Smirnova,successfull,51
2020-03-02 01:09:26,Vasilisa_Ivanova,successfull,9
2020-03-02 01:17:07,Ekaterina_Ivanova,successfull,17
2020-03-02 00:48:02,Svetlana_Fedorova,successfull,48
2020-03-02 00:57:17,Masha_Polyanova,cancelled,57
2020-03-02 00:25:25,Lolita_Fedorova,cancelled,25
2020-03-02 01:16:40,Olga_Ivanova,successfull,16
2020-03-02 01:16:06,Olga_Polyanova,successfull,16
2020-03-02 00:49:13,Ekaterina_Petrova,cancelled,49
2020-03-02 00:04:14,Masha_Smirnova,successfull,4
2020-03-02 00:32:48,Vasilisa_Lesnova,cancelled,32
2020-03-02 00:55:29,Julia_Fedorova,successfull,55
2020-03-02 01:12:25,Masha_Smirnova,cancelled,12
2020-03-02 00:40:55,Irina_Ivanova,successfull,40
2020-03-02 00:43:32,Masha_Ozerova,successfull,43
2020-03-02 00:12:11,Lolita_Fedorova,successfull,12
2020-03-02 01:17:30,Lolita_Ozerova,successfull,17
2020-03-02 01:21:10,Masha_Lesnova,successfull,21
2020-03-02 00:45:24,Svetlana_Smirnova,successfull,45
2020-03-02 00:44:47,Vasilisa_Fedorova,successfull,44
2020-03-02 00:10:40,Vasilisa_Petrova,successfull,10
2020-03-02 00:57:17,Masha_Lesnova,successfull,57
2020-03-02 00:59:42,Vasilisa_Ozerova,successfull,59
2020-03-02 00:14:22,Masha_Fedorova,successfull,14
2020-03-02 00:03:16,Svetlana_Ivanova,successfull,3
2020-03-02 00:02:09,Irina_Fedorova,successfull,2
2020-03-02 01:15:25,Svetlana_Smirnova,successfull,15
2020-03-02 00:34:02,Ekaterina_Petrova,cancelled,34
2020-03-02 00:57:15,Masha_Ivanova,successfull,57
2020-03-02 00:46:13,Irina_Fedorova,successfull,46
2020-03-02 00:14:53,Masha_Petrova,successfull,14
2020-03-02 00:45:09,Svetlana_Petrova,successfull,45
2020-03-02 00:21:53,Irina_Smirnova,successfull,21
2020-03-02 00:21:11,Irina_Ozerova,successfull,21
2020-03-02 00:13:03,Olga_Polyanova,successfull,13
2020-03-02 00:07:57,Vasilisa_Ivanova,cancelled,7
2020-03-02 01:05:03,Ekaterina_Smirnova,successfull,5
2020-03-02 00:57:43,Svetlana_Smirnova,cancelled,57
2020-03-02 00:48:22,Svetlana_Ivanova,successfull,48
2020-03-02 00:13:27,Svetlana_Polyanova,successfull,13
2020-03-02 01:24:52,Masha_Lesnova,successfull,24
2020-03-02 00:43:09,Svetlana_Lesnova,cancelled,43
2020-03-02 00:29:04,Masha_Smirnova,cancelled,29
2020-03-02 00:20:28,Irina_Fedorova,successfull,20
2020-03-02 00:13:59,Ekaterina_Ozerova,successfull,13
2020-03-02 00:15:32,Olga_Petrova,successfull,15
2020-03-02 00:45:33,Vasilisa_Smirnova,successfull,45
2020-03-02 00:09:30,Ekaterina_Petrova,successfull,9
2020-03-02 01:06:24,Irina_Ivanova,cancelled,6
2020-03-02 00:09:16,Svetlana_Petrova,successfull,9
2020-03-02 00:52:39,Olga_Ozerova,successfull,52
2020-03-02 00:15:50,Irina_Ivanova,successfull,15
2020-03-02 00:13:30,Vasilisa_Ozerova,successfull,13
2020-03-02 00:56:09,Lolita_Smirnova,successfull,56
2020-03-02 01:26:57,Lolita_Fedorova,successfull,26
2020-03-02 00:38:17,Lolita_Polyanova,successfull,38
2020-03-02 00:06:28,Svetlana_Ivanova,successfull,6
2020-03-02 00:20:18,Ekaterina_Ivanova,successfull,20
2020-03-02 00:19:31,Svetlana_Ivanova,cancelled,19
2020-03-02 00:16:29,Irina_Petrova,successfull,16
2020-03-02 00:51:10,Svetlana_Ivanova,cancelled,51
2020-03-02 01:02:08,Julia_Ivanova,cancelled,2
2020-03-02 00:11:18,Julia_Lesnova,successfull,11
2020-03-02 01:13:08,Julia_Smirnova,cancelled,13
2020-03-02 01:28:49,Vasilisa_Smirnova,cancelled,28
2020-03-02 00:10:07,Masha_Fedorova,successfull,10
2020-03-02 00:27:25,Ekaterina_Ivanova,successfull,27
2020-03-02 00:15:48,Irina_Ozerova,cancelled,15
2020-03-02 00:46:44,Julia_Polyanova,successfull,46
2020-03-02 00:41:11,Vasilisa_Lesnova,successfull,41
2020-03-02 00:40:58,Lolita_Fedorova,successfull,40
2020-03-02 00:11:36,Masha_Ivanova,successfull,11
2020-03-02 00:59:36,Irina_Petrova,successfull,59
2020-03-02 00:27:34,Lolita_Lesnova,successfull,27
2020-03-02 00:52:04,Lolita_Petrova,successfull,52
2020-03-02 00:12:24,Vasilisa_Ozerova,successfull,12
2020-03-02 01:21:51,Lolita_Smirnova,successfull,21
2020-03-02 00:45:23,Masha_Polyanova,cancelled,45
2020-03-02 00:37:07,Julia_Polyanova,successfull,37
2020-03-02 01:05:08,Irina_Lesnova,successfull,5
2020-03-02 01:17:10,Masha_Fedorova,cancelled,17
2020-03-02 00:16:55,Ekaterina_Ivanova,successfull,16
2020-03-02 00:04:08,Olga_Ozerova,successfull,4
2020-03-02 01:11:30,Masha_Smirnova,successfull,11
2020-03-02 00:18:35,Olga_Smirnova,cancelled,18
2020-03-02 00:47:47,Svetlana_Lesnova,successfull,47
2020-03-02 00:34:54,Masha_Lesnova,successfull,34
2020-03-02 00:31:07,Olga_Ozerova,successfull,31
2020-03-02 00:14:25,Lolita_Ozerova,cancelled,14
2020-03-02 00:43:26,Ekaterina_Fedorova,successfull,43
2020-03-02 01:14:36,Olga_Fedorova,successfull,14
2020-03-02 00:21:10,Irina_Fedorova,successfull,21
2020-03-02 00:48:57,Masha_Ivanova,successfull,48
2020-03-02 01:20:21,Olga_Ivanova,successfull,20
2020-03-02 00:03:00,Julia_Smirnova,successfull,3
2020-03-02 00:25:17,Olga_Ivanova,successfull,25
2020-03-02 01:17:26,Irina_Polyanova,successfull,17
2020-03-02 00:44:22,Svetlana_Lesnova,successfull,44
2020-03-02 00:04:46,Svetlana_Polyanova,successfull,4
2020-03-02 00:56:00,Olga_Petrova,cancelled,56
2020-03-02 00:24:29,Lolita_Fedorova,successfull,24
2020-03-02 00:49:44,Ekaterina_Polyanova,successfull,49
2020-03-02 01:28:22,Lolita_Lesnova,cancelled,28
2020-03-02 01:01:12,Lolita_Ozerova,successfull,1
2020-03-02 00:42:15,Irina_Petrova,cancelled,42
2020-03-02 00:54:22,Masha_Polyanova,successfull,54
2020-03-02 00:19:22,Lolita_Smirnova,successfull,19
2020-03-02 00:25:04,Ekaterina_Ozerova,cancelled,25
2020-03-02 00:55:42,Olga_Petrova,successfull,55
2020-03-02 01:24:29,Svetlana_Fedorova,cancelled,24
2020-03-02 00:43:20,Olga_Ozerova,cancelled,43
2020-03-02 00:42:26,Masha_Ivanova,successfull,42
2020-03-02 01:14:11,Ekaterina_Fedorova,cancelled,14
2020-03-02 01:03:49,Olga_Fedorova,cancelled,3
2020-03-02 01:14:16,Ekaterina_Smirnova,cancelled,14
2020-03-02 01:25:45,Julia_Ivanova,successfull,25
2020-03-02 00:11:09,Lolita_Lesnova,successfull,11
2020-03-02 01:25:57,Svetlana_Polyanova,cancelled,25
2020-03-02 00:44:00,Masha_Petrova,successfull,44
2020-03-02 00:32:07,Masha_Polyanova,successfull,32
2020-03-02 00:33:13,Ekaterina_Smirnova,successfull,33
2020-03-02 01:05:37,Ekaterina_Smirnova,cancelled,5
2020-03-02 00:34:58,Vasilisa_Fedorova,successfull,34
2020-03-02 00:14:46,Olga_Petrova,cancelled,14
2020-03-02 00:10:49,Svetlana_Ozerova,successfull,10
2020-03-02 00:19:04,Olga_Petrova,successfull,19
2020-03-02 00:12:02,Vasilisa_Polyanova,successfull,12
2020-03-02 00:38:04,Masha_Smirnova,successfull,38
2020-03-02 00:58:40,Masha_Lesnova,cancelled,58
2020-03-02 00:19:44,Irina_Petrova,cancelled,19
2020-03-02 01:27:35,Lolita_Ivanova,successfull,27
2020-03-02 00:40:54,Vasilisa_Lesnova,successfull,40
2020-03-02 00:35:03,Lolita_Fedorova,cancelled,35
2020-03-02 01:04:38,Masha_Lesnova,cancelled,4
2020-03-02 00:55:35,Olga_Petrova,cancelled,55
2020-03-02 00:40:53,Olga_Polyanova,cancelled,40
2020-03-02 00:56:36,Olga_Ozerova,successfull,56
2020-03-02 00:33:56,Julia_Fedorova,successfull,33
2020-03-02 00:25:08,Masha_Ozerova,successfull,25
2020-03-02 00:01:41,Masha_Polyanova,cancelled,1
2020-03-02 00:50:14,Svetlana_Ozerova,successfull,50
2020-03-02 00:06:14,Irina_Ivanova,successfull,6
2020-03-02 00:43:37,Masha_Petrova,successfull,43
2020-03-02 00:40:54,Irina_Fedorova,successfull,40
2020-03-02 00:23:48,Ekaterina_Ivanova,successfull,23
2020-03-02 00:46:41,Lolita_Lesnova,cancelled,46
2020-03-02 00:53:07,Masha_Ivanova,successfull,53
2020-03-02 01:03:03,Irina_Fedorova,successfull,3
2020-03-02 01:06:58,Masha_Ozerova,successfull,6
2020-03-02 00:48:54,Ekaterina_Lesnova,successfull,48
2020-03-02 00:09:09,Ekaterina_Petrova,successfull,9
2020-03-02 01:14:01,Svetlana_Smirnova,successfull,14
2020-03-02 00:27:59,Masha_Fedorova,successfull,27
2020-03-02 01:08:34,Julia_Lesnova,cancelled,8
2020-03-02 01:02:20,Irina_Fedorova,successfull,2
2020-03-02 01:16:25,Olga_Ozerova,cancelled,16
2020-03-02 01:01:10,Ekaterina_Fedorova,successfull,1
2020-03-02 00:15:23,Masha_Ivanova,successfull,15
2020-03-02 00:59:16,Ekaterina_Fedorova,successfull,59
2020-03-02 00:57:44,Ekaterina_Petrova,cancelled,57
2020-03-02 00:17:18,Irina_Smirnova,successfull,17
2020-03-02 01:11:58,Irina_Smirnova,successfull,11
2020-03-02 00:08:53,Olga_Fedorova,cancelled,8
2020-03-02 01:03:02,Vasilisa_Petrova,successfull,3
2020-03-02 00:22:33,Olga_Polyanova,successfull,22
2020-03-02 00:05:29,Lolita_Smirnova,successfull,5
2020-03-02 00:45:14,Irina_Polyanova,successfull,45
2020-03-02 01:04:52,Svetlana_Fedorova,cancelled,4
2020-03-02 01:01:27,Olga_Petrova,successfull,1
2020-03-02 00:11:43,Masha_Fedorova,successfull,11
2020-03-02 00:52:25,Vasilisa_Ozerova,cancelled,52
2020-03-02 01:20:32,Julia_Petrova,cancelled,20
2020-03-02 00:08:27,Ekaterina_Lesnova,successfull,8
2020-03-02 00:35:53,Julia_Smirnova,successfull,35
2020-03-02 00:13:09,Svetlana_Ivanova,successfull,13
2020-03-02 00:25:44,Ekaterina_Fedorova,cancelled,25
2020-03-02 00:33:37,Svetlana_Smirnova,successfull,33
2020-03-02 00:30:12,Irina_Smirnova,successfull,30
2020-03-02 00:44:36,Ekaterina_Ozerova,error,44
2020-03-02 00:16:29,Julia_Lesnova,successfull,16
2020-03-02 00:21:44,Olga_Smirnova,successfull,21
2020-03-02 00:59:40,Vasilisa_Petrova,cancelled,59
2020-03-02 01:03:56,Ekaterina_Polyanova,successfull,3
2020-03-02 00:16:36,Ekaterina_Fedorova,cancelled,16
2020-03-02 01:16:03,Lolita_Ivanova,successfull,16
2020-03-02 01:10:56,Lolita_Lesnova,cancelled,10
2020-03-02 00:40:47,Lolita_Polyanova,successfull,40
2020-03-02 00:21:46,Irina_Polyanova,successfull,21
2020-03-02 00:31:53,Masha_Ozerova,successfull,31
2020-03-02 00:51:51,Lolita_Ozerova,successfull,51
2020-03-02 00:18:24,Masha_Lesnova,successfull,18
2020-03-02 01:22:28,Julia_Lesnova,successfull,22
2020-03-02 00:14:32,Irina_Ivanova,cancelled,14
2020-03-02 00:18:42,Julia_Fedorova,successfull,18
2020-03-02 00:32:47,Olga_Fedorova,cancelled,32
2020-03-02 00:17:05,Svetlana_Petrova,successfull,17
2020-03-02 01:14:33,Masha_Ivanova,cancelled,14
2020-03-02 00:14:01,Ekaterina_Polyanova,cancelled,14
2020-03-02 00:41:31,Vasilisa_Polyanova,successfull,41
2020-03-02 01:02:26,Lolita_Ozerova,cancelled,2
2020-03-02 00:32:10,Lolita_Lesnova,successfull,32
2020-03-02 00:53:33,Lolita_Ozerova,cancelled,53
2020-03-02 01:19:51,Irina_Polyanova,successfull,19
2020-03-02 00:17:01,Julia_Polyanova,successfull,17
2020-03-02 00:30:08,Lolita_Ozerova,cancelled,30
2020-03-02 01:11:54,Svetlana_Lesnova,successfull,11
2020-03-02 01:20:09,Olga_Lesnova,cancelled,20
2020-03-02 00:29:43,Masha_Ozerova,cancelled,29
2020-03-02 00:03:09,Svetlana_Lesnova,cancelled,3
2020-03-02 00:06:50,Lolita_Petrova,successfull,6
2020-03-02 00:15:28,Lolita_Smirnova,cancelled,15
2020-03-02 00:55:36,Masha_Smirnova,successfull,55
2020-03-02 00:21:03,Masha_Polyanova,successfull,21
2020-03-02 01:10:28,Irina_Petrova,successfull,10
2020-03-02 00:58:45,Masha_Polyanova,successfull,58
2020-03-02 01:11:25,Vasilisa_Ozerova,successfull,11
2020-03-02 00:49:02,Julia_Smirnova,cancelled,49
2020-03-02 01:09:19,Olga_Ivanova,successfull,9
2020-03-02 00:32:42,Svetlana_Polyanova,successfull,32
2020-03-02 00:01:43,Svetlana_Polyanova,cancelled,1
2020-03-02 01:21:40,Irina_Petrova,successfull,21
2020-03-02 01:16:56,Irina_Ivanova,successfull,16
2020-03-02 00:51:29,Ekaterina_Petrova,successfull,51
